"datetime","41.2"
"2020-03-27T00:00:00.000","17.3"
"2020-03-28T00:00:00.000","39.1"
"2020-03-29T00:00:00.000","68.4"
"2020-03-30T00:00:00.000","233"
"2020-03-31T00:00:00.000","93.6"
"2020-04-01T00:00:00.000","87.5"
"2020-04-02T00:00:00.000","87.1"
"2020-04-03T00:00:00.000","35.1"
"2020-04-04T00:00:00.000","21.5"
"2020-04-05T00:00:00.000","17.3"
"2020-04-06T00:00:00.000","11.1"
"2020-04-09T00:00:00.000","11.4"
"2020-04-10T00:00:00.000","12.2"
"2020-04-11T00:00:00.000","17.6"
"2020-04-12T00:00:00.000","18.3"
"2020-04-13T00:00:00.000","18.8"
"2020-04-14T00:00:00.000","13.9"
"2020-04-15T00:00:00.000","22.8"
"2020-04-16T00:00:00.000","14.7"
"2020-04-17T00:00:00.000","20.4"
"2020-04-18T00:00:00.000","16.7"
"2020-04-19T00:00:00.000","30.4"
"2020-04-20T00:00:00.000","29.1"
"2020-04-21T00:00:00.000","35.4"
"2020-04-22T00:00:00.000","26.4"
"2020-04-23T00:00:00.000","49.9"
"2020-04-24T00:00:00.000","22.5"
"2020-04-25T00:00:00.000","40.6"
"2020-04-26T00:00:00.000","12.3"
"2020-04-27T00:00:00.000","16.2"
"2020-04-28T00:00:00.000","22.4"
"2020-04-29T00:00:00.000","12"
"2020-04-30T00:00:00.000","9.2"
"2020-05-01T00:00:00.000","12.4"
"2020-05-02T00:00:00.000","16"
"2020-05-03T00:00:00.000","17.4"
"2020-05-04T00:00:00.000","16"
"2020-05-05T00:00:00.000","9.6"
"2020-05-06T00:00:00.000","11.8"
"2020-05-07T00:00:00.000","8.2"
"2020-05-08T00:00:00.000","12"
"2020-05-09T00:00:00.000","9.6"
"2020-05-10T00:00:00.000","10.1"
"2020-05-11T00:00:00.000","16.4"
"2020-05-12T00:00:00.000","15.3"
"2020-05-13T00:00:00.000","15.5"
"2020-05-14T00:00:00.000","18"
"2020-05-15T00:00:00.000","15.5"
"2020-05-16T00:00:00.000","16"
"2020-05-17T00:00:00.000","174"
"2020-05-18T00:00:00.000","377"
"2020-05-19T00:00:00.000","57.9"
"2020-05-20T00:00:00.000","319"
"2020-05-21T00:00:00.000","129"
"2020-05-22T00:00:00.000","42.4"
"2020-05-23T00:00:00.000","57.5"
"2020-05-24T00:00:00.000","41.5"
"2020-05-25T00:00:00.000","16.9"
"2020-05-26T00:00:00.000","16.5"
"2020-05-27T00:00:00.000","13.4"
"2020-05-28T00:00:00.000","13.1"
"2020-05-29T00:00:00.000","195"
"2020-05-30T00:00:00.000","45.2"
"2020-05-31T00:00:00.000","14.3"
"2020-06-01T00:00:00.000","12.2"
"2020-06-02T00:00:00.000","26.3"
"2020-06-03T00:00:00.000","48.9"
"2020-06-04T00:00:00.000","19.5"
"2020-06-05T00:00:00.000","15.2"
"2020-06-06T00:00:00.000","46.7"
"2020-06-07T00:00:00.000","64.3"
"2020-06-08T00:00:00.000","105"
"2020-06-09T00:00:00.000","30.4"
"2020-06-10T00:00:00.000","16.1"
"2020-06-11T00:00:00.000","13.3"
"2020-06-12T00:00:00.000","157"
"2020-06-13T00:00:00.000","214"
"2020-06-14T00:00:00.000","66.7"
"2020-06-15T00:00:00.000","82.2"
"2020-06-16T00:00:00.000","39.1"
"2020-06-17T00:00:00.000","22.8"
"2020-06-18T00:00:00.000","20.6"
"2020-06-19T00:00:00.000","24.6"
"2020-06-20T00:00:00.000","21.6"
"2020-06-21T00:00:00.000","17.9"
"2020-06-22T00:00:00.000","20.4"
"2020-06-23T00:00:00.000","11.8"
"2020-06-24T00:00:00.000","15.1"
"2020-06-25T00:00:00.000","12.9"
"2020-06-26T00:00:00.000","11.4"
"2020-06-27T00:00:00.000","7.9"
"2020-06-28T00:00:00.000","9"
"2020-06-29T00:00:00.000","11.2"
"2020-06-30T00:00:00.000","7.8"
"2020-07-01T00:00:00.000","7.5"
"2020-07-02T00:00:00.000","12.3"
"2020-07-03T00:00:00.000","15"
"2020-07-04T00:00:00.000","11.3"
"2020-07-05T00:00:00.000","10.5"
"2020-07-06T00:00:00.000","8.5"
"2020-07-07T00:00:00.000","17.2"
"2020-07-08T00:00:00.000","9.2"
"2020-07-09T00:00:00.000","11.1"
"2020-07-10T00:00:00.000","7.4"
"2020-07-11T00:00:00.000","6.6"
"2020-07-12T00:00:00.000","7.4"
"2020-07-13T00:00:00.000","8.3"
"2020-07-14T00:00:00.000","9"
"2020-07-15T00:00:00.000","7.7"
"2020-07-16T00:00:00.000","7.6"
"2020-07-17T00:00:00.000","7.7"
"2020-07-18T00:00:00.000","7.2"
"2020-07-19T00:00:00.000","8.1"
"2020-07-20T00:00:00.000","10.1"
"2020-07-21T00:00:00.000","9.3"
"2020-07-22T00:00:00.000","8.4"
"2020-07-23T00:00:00.000","7.6"
"2020-07-24T00:00:00.000","9.7"
"2020-07-25T00:00:00.000","8.6"
"2020-07-31T00:00:00.000","6.7"
"2020-08-01T00:00:00.000","6.9"
"2020-08-02T00:00:00.000","7.5"
"2020-08-03T00:00:00.000","8.1"
"2020-08-04T00:00:00.000","7.2"
"2020-08-05T00:00:00.000","8.2"
"2020-08-06T00:00:00.000","11"
"2020-08-07T00:00:00.000","13.4"
"2020-08-08T00:00:00.000","14.3"
"2020-08-09T00:00:00.000","21.7"
"2020-08-10T00:00:00.000","22.3"
"2020-08-11T00:00:00.000","26.9"
"2020-08-12T00:00:00.000","20.5"
"2020-08-13T00:00:00.000","19.1"
"2020-08-14T00:00:00.000","23.8"
"2020-08-15T00:00:00.000","12.8"
"2020-08-16T00:00:00.000","17"
"2020-08-17T00:00:00.000","21.7"
"2020-08-18T00:00:00.000","23.4"
"2020-08-19T00:00:00.000","16.4"
"2020-08-20T00:00:00.000","11.8"
"2020-08-21T00:00:00.000","16"
"2020-08-22T00:00:00.000","15.1"
"2020-08-23T00:00:00.000","17.9"
"2020-08-24T00:00:00.000","11.3"
"2020-08-25T00:00:00.000","14.4"
"2020-08-26T00:00:00.000","11.5"
"2020-08-27T00:00:00.000","21"
"2020-08-28T00:00:00.000","11.9"
"2020-08-29T00:00:00.000","10.8"
"2020-08-30T00:00:00.000","15.8"
"2020-08-31T00:00:00.000","8.5"
"2020-09-01T00:00:00.000","10.3"
"2020-09-02T00:00:00.000","11.6"
"2020-09-03T00:00:00.000","10.4"
"2020-09-04T00:00:00.000","14.4"
"2020-09-05T00:00:00.000","9.8"
"2020-09-06T00:00:00.000","7.7"
"2020-09-07T00:00:00.000","9.6"
"2020-09-08T00:00:00.000","9.3"
"2020-09-09T00:00:00.000","8.7"
"2020-09-10T00:00:00.000","9.8"
"2020-09-11T00:00:00.000","7.7"
"2020-09-12T00:00:00.000","12.6"
"2020-09-13T00:00:00.000","8.6"
"2020-09-14T00:00:00.000","10"
"2020-09-15T00:00:00.000","8.6"
"2020-09-16T00:00:00.000","10.8"
"2020-09-17T00:00:00.000","65.2"
"2020-09-18T00:00:00.000","12.3"
"2020-09-19T00:00:00.000","10.8"
"2020-09-20T00:00:00.000","8"
"2020-09-21T00:00:00.000","8"
"2020-09-22T00:00:00.000","29"
"2020-09-23T00:00:00.000","10.4"
"2020-09-25T00:00:00.000","7"
"2020-09-26T00:00:00.000","10.1"
"2020-09-30T00:00:00.000","13.9"
"2020-10-01T00:00:00.000","8.6"
"2020-10-02T00:00:00.000","12.9"
"2020-10-03T00:00:00.000","16.2"
"2020-10-04T00:00:00.000","10.7"
"2020-10-05T00:00:00.000","9.6"
"2020-10-06T00:00:00.000","11.3"
"2020-10-07T00:00:00.000","9.4"
"2020-10-08T00:00:00.000","11.5"
"2020-10-09T00:00:00.000","42.5"
"2020-10-10T00:00:00.000","31.1"
"2020-10-11T00:00:00.000","23.3"
"2020-10-12T00:00:00.000","25.6"
"2020-10-13T00:00:00.000","23.7"
"2020-10-14T00:00:00.000","13.6"
"2021-10-14T00:00:00.000","18.6"
"2021-10-15T00:00:00.000","16.5"
"2021-10-16T00:00:00.000","14.3"
"2021-10-17T00:00:00.000","21.9"
"2021-10-18T00:00:00.000","30.4"
"2021-10-19T00:00:00.000","18.5"
"2021-10-20T00:00:00.000","34.9"
"2021-10-21T00:00:00.000","45.7"
